Season,Phase,Round,Gamecode,NUM_ANOT,TEAM,ID_PLAYER,PLAYER,ID_ACTION,ACTION,POINTS,COORD_X,COORD_Y,ZONE,FASTBREAK,SECOND_CHANCE,POINTS_OFF_TURNOVER,MINUTE,CONSOLE,POINTS_A,POINTS_B,UTC
2010,RS,1,1,94,SOP,P002873,"GIDDENS, JUSTIN RAY",3FGA,Missed Three Pointer,0,94,771,I,,,,7,04:00,16,6,
2010,RS,1,1,99,SOP,P000378,"EWING, DANIEL",2FGM,Two Pointer,2,31,451,G,,,,8,03:00,16,8,
2010,RS,1,1,100,KHI,P001887,"LANGFORD, KEITH",3FGA,Missed Three Pointer,0,-457,602,H,,,,8,03:00,16,8,
2010,RS,1,1,102,SOP,PBTS,"VARDA, RATKO",LAYUPATT,Missed Layup,0,-100,100,B,,,,8,03:00,16,8,
2010,RS,1,1,104,SOP,P002873,"GIDDENS, JUSTIN RAY",LAYUPMD,Layup Made,2,50,87,C,,,,8,03:00,16,10,
2010,RS,1,1,106,KHI,PCQO,"EZE, BENJAMIN",LAYUPATT,Missed Layup,0,119,62,C,,,,9,02:00,16,10,
2010,RS,1,1,113,SOP,PBTS,"VARDA, RATKO",FTM,Free Throw In,1,-1,-1, ,,,,9,02:00,16,11,
2010,RS,1,1,114,SOP,PBTS,"VARDA, RATKO",FTM,Free Throw In,1,-1,-1, ,,,,9,02:00,16,12,
2010,RS,1,1,115,KHI,PLLH,"FRIDZON, VITALY",3FGA,Missed Three Pointer,0,-690,43,H,,,,9,02:00,16,12,
2010,RS,1,1,121,KHI,PAFP,"PLANINIC, ZORAN",LAYUPMD,Layup Made,2,62,69,C,,,,10,01:00,18,12,
2010,RS,1,1,122,SOP,PCIW,"VIDENOV, FILIP",2FGA,Missed Two Pointer,0,-351,219,D,,,,10,01:00,18,12,
2010,RS,1,1,124,KHI,PBFX,"MONYA, SERGEY",3FGA,Missed Three Pointer,0,696,207,I,,,,10,01:00,18,12,
2010,RS,1,1,128,SOP,P000378,"EWING, DANIEL",FTM,Free Throw In,1,-1,-1, ,,,,10,01:00,18,13,
2010,RS,1,1,129,SOP,P000378,"EWING, DANIEL",FTM,Free Throw In,1,-1,-1, ,,,,10,01:00,18,14,
2010,RS,1,1,134,SOP,PBTS,"VARDA, RATKO",LAYUPATT,Missed Layup,0,75,100,C,,,,11,10:00,18,14,
2010,RS,1,1,136,KHI,PLLH,"FRIDZON, VITALY",3FGA,Missed Three Pointer,0,652,326,I,,,,11,10:00,18,14,
2010,RS,1,1,142,SOP,PBTS,"VARDA, RATKO",LAYUPATT,Missed Layup,0,106,100,C,,,,11,10:00,18,14,
2010,RS,1,1,149,KHI,P001887,"LANGFORD, KEITH",2FGA,Missed Two Pointer,0,414,56,E,,,,12,09:00,18,14,
2010,RS,1,1,151,SOP,P000378,"EWING, DANIEL",3FGA,Missed Three Pointer,0,194,727,I,,,,12,09:00,18,14,
2010,RS,1,1,156,KHI,PLLH,"FRIDZON, VITALY",LAYUPMD,Layup Made,2,131,31,C,,,,12,09:00,20,14,
2010,RS,1,1,159,SOP,P000378,"EWING, DANIEL",2FGA,Missed Two Pointer,0,200,420,G,,,,12,09:00,20,14,
2010,RS,1,1,168,KHI,PALR,"SAVRASENKO, ALEKSEY",FTM,Free Throw In,1,-1,-1, ,,,,13,08:00,21,14,
2010,RS,1,1,177,KHI,PALR,"SAVRASENKO, ALEKSEY",LAYUPMD,Layup Made,2,87,56,C,,,,13,08:00,23,14,
2010,RS,1,1,185,KHI,PLLH,"FRIDZON, VITALY",FTM,Free Throw In,1,-1,-1, ,,,,13,08:00,24,14,
2010,RS,1,1,186,KHI,PBEJ,"LONCAR, KRESIMIR",3FGA,Missed Three Pointer,0,702,100,I,,,,13,08:00,24,14,
2010,RS,1,1,190,SOP,P000378,"EWING, DANIEL",3FGM,Three Pointer,3,426,608,I,,,,14,07:00,24,17,
2010,RS,1,1,191,KHI,PALR,"SAVRASENKO, ALEKSEY",LAYUPATT,Missed Layup,0,37,100,C,,,,14,07:00,24,17,
2010,RS,1,1,195,SOP,P002873,"GIDDENS, JUSTIN RAY",LAYUPMD,Layup Made,2,37,81,C,,,,14,07:00,24,19,
2010,RS,1,1,199,KHI,PAFP,"PLANINIC, ZORAN",FTM,Free Throw In,1,-1,-1, ,,,,15,06:00,25,19,
2010,RS,1,1,200,KHI,PAFP,"PLANINIC, ZORAN",FTM,Free Throw In,1,-1,-1, ,,,,15,06:00,26,19,
2010,RS,1,1,201,SOP,PBTS,"VARDA, RATKO",2FGM,Two Pointer,2,150,194,E,,,,15,06:00,26,21,
2010,RS,1,1,203,KHI,PALR,"SAVRASENKO, ALEKSEY",LAYUPMD,Layup Made,2,112,69,C,,,,15,06:00,28,21,
2010,RS,1,1,213,SOP,P002873,"GIDDENS, JUSTIN RAY",LAYUPMD,Layup Made,2,43,50,C,,,,16,05:00,28,23,
2010,RS,1,1,221,SOP,P002873,"GIDDENS, JUSTIN RAY",FTM,Free Throw In,1,-1,-1, ,,,,16,05:00,28,24,
2010,RS,1,1,223,KHI,PLLH,"FRIDZON, VITALY",3FGA,Missed Three Pointer,0,495,520,I,,,,17,04:00,28,24,
2010,RS,1,1,225,KHI,PAIT,"LOPEZ, RAUL",3FGM,Three Pointer,3,664,319,I,,,,17,04:00,31,24,
2010,RS,1,1,226,SOP,P000378,"EWING, DANIEL",2FGA,Missed Two Pointer,0,307,457,G,,,,17,04:00,31,24,
2010,RS,1,1,228,KHI,PBEJ,"LONCAR, KRESIMIR",LAYUPATT,Missed Layup,0,-69,119,B,,,,17,04:00,31,24,
2010,RS,1,1,235,SOP,P000378,"EWING, DANIEL",LAYUPMD,Layup Made,2,50,81,C,,,,17,04:00,31,26,
2010,RS,1,1,239,SOP,P000378,"EWING, DANIEL",FTM,Free Throw In,1,-1,-1, ,,,,18,03:00,31,27,
2010,RS,1,1,242,KHI,PAIT,"LOPEZ, RAUL",3FGM,Three Pointer,3,-646,345,H,,,,18,03:00,34,27,
2010,RS,1,1,243,SOP,P002837,"WILKS, MICHAEL",LAYUPATT,Missed Layup,0,-62,50,B,,,,18,03:00,34,27,
2010,RS,1,1,245,KHI,PBFX,"MONYA, SERGEY",3FGA,Missed Three Pointer,0,6,715,I,,,,18,03:00,34,27,
2010,RS,1,1,249,SOP,PLGW,"BURRELL, RONNIE",3FGM,Three Pointer,3,-639,332,H,,,,19,02:00,34,30,
2010,RS,1,1,250,KHI,PBFX,"MONYA, SERGEY",2FGA,Missed Two Pointer,0,-181,125,B,,,,19,02:00,34,30,
2010,RS,1,1,254,SOP,PBTS,"VARDA, RATKO",FTM,Free Throw In,1,-1,-1, ,,,,19,02:00,34,31,
2010,RS,1,1,257,KHI,P001887,"LANGFORD, KEITH",3FGA,Missed Three Pointer,0,-194,683,H,,,,19,02:00,34,31,
2010,RS,1,1,268,SOP,P000378,"EWING, DANIEL",FTM,Free Throw In,1,-1,-1, ,,,,19,02:00,34,32,
2010,RS,1,1,269,SOP,P000378,"EWING, DANIEL",FTM,Free Throw In,1,-1,-1, ,,,,19,02:00,34,33,
2010,RS,1,1,270,KHI,P001887,"LANGFORD, KEITH",LAYUPMD,Layup Made,2,87,87,C,,,,19,02:00,36,33,
2010,RS,1,1,272,SOP,P002873,"GIDDENS, JUSTIN RAY",2FGM,Two Pointer,2,-420,87,D,,,,20,01:00,36,35,
2010,RS,1,1,276,KHI,PBFX,"MONYA, SERGEY",FTM,Free Throw In,1,-1,-1, ,,,,20,01:00,37,35,
2010,RS,1,1,277,SOP,P002837,"WILKS, MICHAEL",2FGA,Missed Two Pointer,0,313,382,G,,,,20,01:00,37,35,
2010,RS,1,1,279,KHI,P001792,"ZAYTSEV, VIACHESLAV",3FGA,Missed Three Pointer,0,-12,702,H,,,,20,01:00,37,35,
2010,RS,1,1,298,KHI,PAFP,"PLANINIC, ZORAN",3FGM,Three Pointer,3,526,526,I,,,,21,10:00,40,35,
2010,RS,1,1,304,KHI,PCQO,"EZE, BENJAMIN",LAYUPMD,Layup Made,2,25,94,C,,,,21,10:00,42,35,
2010,RS,1,1,309,KHI,PCQO,"EZE, BENJAMIN",FTM,Free Throw In,1,-1,-1, ,,,,21,10:00,43,35,
2010,RS,1,1,311,SOP,P002837,"WILKS, MICHAEL",LAYUPMD,Layup Made,2,-131,31,B,,,,22,09:00,43,37,
2010,RS,1,1,314,SOP,P002837,"WILKS, MICHAEL",LAYUPATT,Missed Layup,0,-100,62,B,,,,22,09:00,43,37,
2010,RS,1,1,316,SOP,PJHV,"LAPETA, ADAM",LAYUPATT,Missed Layup,0,-81,75,B,,,,22,09:00,43,37,
2010,RS,1,1,319,KHI,PLSK,"PANIN, VADIM",3FGA,Missed Three Pointer,0,-639,301,H,,,,23,08:00,43,37,
2010,RS,1,1,322,SOP,PCIW,"VIDENOV, FILIP",3FGM,Three Pointer,3,-163,683,H,,,,23,08:00,43,40,
2010,RS,1,1,327,KHI,P001887,"LANGFORD, KEITH",LAYUPATT,Missed Layup,0,-43,119,B,,,,23,08:00,43,40,
2010,RS,1,1,333,KHI,PCQO,"EZE, BENJAMIN",FTM,Free Throw In,1,-1,-1, ,,,,23,08:00,44,40,
2010,RS,1,1,337,SOP,P000592,"JAGLA, JAN-HENDRICK",3FGA,Missed Three Pointer,0,-696,100,H,,,,24,07:00,44,40,
2010,RS,1,1,340,KHI,PCQO,"EZE, BENJAMIN",FTM,Free Throw In,1,-1,-1, ,,,,24,07:00,45,40,
2010,RS,1,1,341,KHI,PCQO,"EZE, BENJAMIN",FTM,Free Throw In,1,-1,-1, ,,,,24,07:00,46,40,
2010,RS,1,1,344,SOP,PCIW,"VIDENOV, FILIP",3FGM,Three Pointer,3,-244,671,H,,,,24,07:00,46,43,
2010,RS,1,1,346,KHI,PAFP,"PLANINIC, ZORAN",3FGM,Three Pointer,3,-382,614,H,,,,24,07:00,49,43,
2010,RS,1,1,347,SOP,P000378,"EWING, DANIEL",3FGA,Missed Three Pointer,0,-194,671,H,,,,24,07:00,49,43,
2010,RS,1,1,351,SOP,PJHV,"LAPETA, ADAM",LAYUPMD,Layup Made,2,75,62,C,,,,25,06:00,49,45,
2010,RS,1,1,354,KHI,PCQO,"EZE, BENJAMIN",LAYUPMD,Layup Made,2,-81,81,B,,,,25,06:00,51,45,
2010,RS,1,1,359,KHI,PCQO,"EZE, BENJAMIN",FTM,Free Throw In,1,-1,-1, ,,,,25,06:00,52,45,
2010,RS,1,1,360,SOP,P000378,"EWING, DANIEL",LAYUPATT,Missed Layup,0,94,87,C,,,,25,06:00,52,45,
2010,RS,1,1,364,KHI,PLLH,"FRIDZON, VITALY",2FGA,Missed Two Pointer,0,501,112,G,,,,26,05:00,52,45,
2010,RS,1,1,366,SOP,PCIW,"VIDENOV, FILIP",LAYUPATT,Missed Layup,0,81,119,C,,,,26,05:00,52,45,
2010,RS,1,1,370,SOP,P002873,"GIDDENS, JUSTIN RAY",3FGA,Missed Three Pointer,0,313,671,I,,,,26,05:00,52,45,
2010,RS,1,1,374,KHI,PLLH,"FRIDZON, VITALY",3FGM,Three Pointer,3,715,181,I,,,,27,04:00,55,45,
2010,RS,1,1,380,SOP,P002873,"GIDDENS, JUSTIN RAY",LAYUPMD,Layup Made,2,-69,62,B,,,,27,04:00,55,47,
2010,RS,1,1,383,SOP,P002873,"GIDDENS, JUSTIN RAY",FTM,Free Throw In,1,-1,-1, ,,,,27,04:00,55,48,
2010,RS,1,1,384,KHI,PCQO,"EZE, BENJAMIN",2FGA,Missed Two Pointer,0,-376,112,D,,,,27,04:00,55,48,
2010,RS,1,1,389,SOP,P000378,"EWING, DANIEL",LAYUPATT,Missed Layup,0,75,37,C,,,,28,03:00,55,48,
2010,RS,1,1,391,KHI,P001887,"LANGFORD, KEITH",LAYUPMD,Layup Made,2,-56,75,B,,,,28,03:00,57,48,
2010,RS,1,1,396,KHI,P001887,"LANGFORD, KEITH",FTM,Free Throw In,1,-1,-1, ,,,,28,03:00,58,48,
2010,RS,1,1,399,SOP,PBTS,"VARDA, RATKO",2FGM,Two Pointer,2,250,194,E,,,,28,03:00,58,50,
2010,RS,1,1,401,KHI,P000035,"DMITRIEV, FEDOR",3FGA,Missed Three Pointer,0,545,495,I,,,,29,02:00,58,50,
2010,RS,1,1,403,SOP,P000378,"EWING, DANIEL",2FGM,Two Pointer,2,-282,194,D,,,,29,02:00,58,52,
2010,RS,1,1,404,KHI,PAFP,"PLANINIC, ZORAN",2FGM,Two Pointer,2,432,69,E,,,,29,02:00,60,52,
2010,RS,1,1,406,SOP,PCIW,"VIDENOV, FILIP",2FGA,Missed Two Pointer,0,-194,144,B,,,,30,01:00,60,52,
2010,RS,1,1,408,SOP,PBTS,"VARDA, RATKO",LAYUPMD,Layup Made,2,69,56,C,,,,30,01:00,60,54,
2010,RS,1,1,415,SOP,PBTS,"VARDA, RATKO",FTM,Free Throw In,1,-1,-1, ,,,,30,01:00,60,55,
2010,RS,1,1,421,KHI,PLLH,"FRIDZON, VITALY",FTM,Free Throw In,1,-1,-1, ,,,,30,01:00,61,55,
2010,RS,1,1,431,KHI,PALR,"SAVRASENKO, ALEKSEY",LAYUPMD,Layup Made,2,-69,125,B,,,,30,01:00,63,55,
2010,RS,1,1,445,KHI,PLLH,"FRIDZON, VITALY",LAYUPMD,Layup Made,2,56,75,C,,,,31,10:00,65,55,
2010,RS,1,1,450,KHI,PLLH,"FRIDZON, VITALY",FTM,Free Throw In,1,-1,-1, ,,,,31,10:00,66,55,
2010,RS,1,1,451,SOP,P002873,"GIDDENS, JUSTIN RAY",2FGM,Two Pointer,2,12,301,E,,,,31,10:00,66,57,
2010,RS,1,1,456,SOP,P000378,"EWING, DANIEL",2FGA,Missed Two Pointer,0,-106,426,F,,,,32,09:00,66,57,
2010,RS,1,1,459,SOP,PBTS,"VARDA, RATKO",3FGA,Missed Three Pointer,0,-489,570,H,,,,32,09:00,66,57,
2010,RS,1,1,461,SOP,P002873,"GIDDENS, JUSTIN RAY",LAYUPMD,Layup Made,2,94,87,C,,,,32,09:00,66,59,
2010,RS,1,1,462,KHI,P000035,"DMITRIEV, FEDOR",2FGA,Missed Two Pointer,0,-200,181,D,,,,32,09:00,66,59,
2010,RS,1,1,465,KHI,PAIT,"LOPEZ, RAUL",3FGM,Three Pointer,3,508,526,I,,,,32,09:00,69,59,
2010,RS,1,1,468,SOP,PBTS,"VARDA, RATKO",LAYUPMD,Layup Made,2,69,106,C,,,,33,08:00,69,61,
2010,RS,1,1,476,KHI,PALR,"SAVRASENKO, ALEKSEY",LAYUPMD,Layup Made,2,-18,81,B,,,,33,08:00,71,61,
2010,RS,1,1,477,SOP,PLGW,"BURRELL, RONNIE",2FGA,Missed Two Pointer,0,-395,432,F,,,,33,08:00,71,61,
2010,RS,1,1,484,SOP,P000378,"EWING, DANIEL",LAYUPMD,Layup Made,2,-12,87,B,,,,34,07:00,71,63,
2010,RS,1,1,489,KHI,PBEJ,"LONCAR, KRESIMIR",LAYUPATT,Missed Layup,0,-131,106,B,,,,34,07:00,71,63,
2010,RS,1,1,492,SOP,PCIW,"VIDENOV, FILIP",LAYUPATT,Missed Layup,0,-12,188,B,,,,35,06:00,71,63,
2010,RS,1,1,496,KHI,P001887,"LANGFORD, KEITH",FTM,Free Throw In,1,-1,-1, ,,,,35,06:00,72,63,
2010,RS,1,1,501,SOP,P002873,"GIDDENS, JUSTIN RAY",2FGM,Two Pointer,2,-257,131,D,,,,35,06:00,72,65,
2010,RS,1,1,506,KHI,P001887,"LANGFORD, KEITH",LAYUPATT,Missed Layup,0,62,112,C,,,,35,06:00,72,65,
2010,RS,1,1,508,KHI,PALR,"SAVRASENKO, ALEKSEY",LAYUPMD,Layup Made,2,-119,37,B,,,,35,06:00,74,65,
2010,RS,1,1,510,SOP,P002873,"GIDDENS, JUSTIN RAY",3FGA,Missed Three Pointer,0,-294,696,H,,,,36,05:00,74,65,
2010,RS,1,1,517,SOP,P000378,"EWING, DANIEL",FTM,Free Throw In,1,-1,-1, ,,,,36,05:00,74,66,
2010,RS,1,1,518,SOP,P000378,"EWING, DANIEL",FTM,Free Throw In,1,-1,-1, ,,,,36,05:00,74,67,
2010,RS,1,1,528,SOP,P000592,"JAGLA, JAN-HENDRICK",LAYUPATT,Missed Layup,0,-50,75,B,,,,37,04:00,74,67,
2010,RS,1,1,530,SOP,P002837,"WILKS, MICHAEL",LAYUPATT,Missed Layup,0,-69,81,B,,,,37,04:00,74,67,
2010,RS,1,1,532,SOP,PBTS,"VARDA, RATKO",LAYUPMD,Layup Made,2,50,100,C,,,,37,04:00,74,69,
2010,RS,1,1,539,SOP,P000378,"EWING, DANIEL",3FGA,Missed Three Pointer,0,-552,495,H,,,,37,04:00,74,69,
2010,RS,1,1,541,SOP,P002873,"GIDDENS, JUSTIN RAY",LAYUPMD,Layup Made,2,106,43,C,,,,37,04:00,74,71,
2010,RS,1,1,543,KHI,P001887,"LANGFORD, KEITH",2FGM,Two Pointer,2,-395,263,F,,,,37,04:00,76,71,
2010,RS,1,1,549,KHI,PLLH,"FRIDZON, VITALY",3FGM,Three Pointer,3,677,244,I,,,,38,03:00,79,71,
2010,RS,1,1,552,SOP,P002837,"WILKS, MICHAEL",LAYUPATT,Missed Layup,0,-144,106,B,,,,39,02:00,79,71,
2010,RS,1,1,554,SOP,PBTS,"VARDA, RATKO",LAYUPMD,Layup Made,2,37,94,C,,,,39,02:00,79,73,
2010,RS,1,1,555,KHI,P001887,"LANGFORD, KEITH",3FGA,Missed Three Pointer,0,-558,439,H,,,,39,02:00,79,73,
2010,RS,1,1,560,SOP,P000592,"JAGLA, JAN-HENDRICK",3FGM,Three Pointer,3,376,646,I,,,,39,02:00,79,76,
2010,RS,1,1,572,KHI,P001887,"LANGFORD, KEITH",FTM,Free Throw In,1,-1,-1, ,,,,40,01:00,80,76,
2010,RS,1,1,573,KHI,P001887,"LANGFORD, KEITH",FTM,Free Throw In,1,-1,-1, ,,,,40,01:00,81,76,
2010,RS,1,1,577,SOP,P000378,"EWING, DANIEL",LAYUPATT,Missed Layup,0,69,106,C,,,,40,01:00,81,76,
2010,RS,1,1,585,KHI,P001887,"LANGFORD, KEITH",FTM,Free Throw In,1,-1,-1, ,,,,40,01:00,82,76,
2010,RS,1,1,588,SOP,P000378,"EWING, DANIEL",3FGA,Missed Three Pointer,0,552,470,I,,,,40,01:00,82,76,
2010,RS,1,2,2,TEL,P002834,"PARGO, JEREMY",2FGA,Missed Two Pointer,0,-276,194,D,,,,1,10:00,0,0,
2010,RS,1,2,5,BAS,PJZJ,"TELETOVIC, MIRZA",3FGM,Three Pointer,3,219,683,I,,,,1,10:00,3,0,
2010,RS,1,2,6,TEL,PLKX,"PNINI, GUY",3FGA,Missed Three Pointer,0,432,545,I,,,,1,10:00,3,0,
2010,RS,1,2,10,BAS,PTGC,"BARAC, STANKO",FTM,Free Throw In,1,-1,-1, ,,,,1,10:00,4,0,
2010,RS,1,2,11,BAS,PTGC,"BARAC, STANKO",FTM,Free Throw In,1,-1,-1, ,,,,1,10:00,5,0,
2010,RS,1,2,13,TEL,P002833,"HENDRIX, RICHARD",LAYUPATT,Missed Layup,0,37,75,C,,,,2,09:00,5,0,
2010,RS,1,2,25,BAS,PTGC,"BARAC, STANKO",FTM,Free Throw In,1,-1,-1, ,,,,2,09:00,6,0,
2010,RS,1,2,29,TEL,P002833,"HENDRIX, RICHARD",2FGM,Two Pointer,2,12,457,G,,,,3,08:00,6,2,
2010,RS,1,2,31,BAS,P001972,"OLESON, BRAD",3FGM,Three Pointer,3,269,633,I,,,,3,08:00,9,2,
2010,RS,1,2,32,TEL,PLKX,"PNINI, GUY",3FGA,Missed Three Pointer,0,-664,50,H,,,,3,08:00,9,2,
2010,RS,1,2,40,BAS,PJZJ,"TELETOVIC, MIRZA",2FGA,Missed Two Pointer,0,-250,100,D,,,,4,07:00,9,2,
2010,RS,1,2,43,TEL,PLGD,"ELIYAHU, LIOR",LAYUPMD,Layup Made,2,-56,56,B,,,,4,07:00,9,4,
2010,RS,1,2,46,BAS,P000518,"SAN EMETERIO, FERNANDO",3FGM,Three Pointer,3,-376,539,H,,,,4,07:00,12,4,
2010,RS,1,2,48,TEL,P002833,"HENDRIX, RICHARD",LAYUPATT,Missed Layup,0,62,56,C,,,,5,06:00,12,4,
2010,RS,1,2,52,TEL,P002833,"HENDRIX, RICHARD",LAYUPATT,Missed Layup,0,50,87,C,,,,5,06:00,12,4,
2010,RS,1,2,54,TEL,P001920,"PERKINS, DORON",LAYUPMD,Layup Made,2,-43,144,B,,,,5,06:00,12,6,
2010,RS,1,2,55,BAS,PJZJ,"TELETOVIC, MIRZA",3FGM,Three Pointer,3,-545,395,H,,,,5,06:00,15,6,
2010,RS,1,2,59,TEL,PLOC,"EIDSON, CHUCK",2FGA,Missed Two Pointer,0,144,219,E,,,,5,06:00,15,6,
2010,RS,1,2,61,TEL,PJXX,"SCHORTSANITIS, SOFOKLIS",LAYUPATT,Missed Layup,0,-131,100,B,,,,5,06:00,15,6,
2010,RS,1,2,72,TEL,PJXX,"SCHORTSANITIS, SOFOKLIS",LAYUPATT,Missed Layup,0,18,119,C,,,,6,05:00,15,6,
2010,RS,1,2,74,TEL,PLGD,"ELIYAHU, LIOR",LAYUPATT,Missed Layup,0,31,87,C,,,,6,05:00,15,6,
2010,RS,1,2,77,BAS,P000541,"LOGAN, DAVID",3FGM,Three Pointer,3,-6,690,H,,,,6,05:00,18,6,
2010,RS,1,2,79,TEL,P002834,"PARGO, JEREMY",3FGA,Missed Three Pointer,0,664,0,I,,,,7,04:00,18,6,
2010,RS,1,2,81,TEL,PLGD,"ELIYAHU, LIOR",LAYUPATT,Missed Layup,0,-6,94,B,,,,7,04:00,18,6,
2010,RS,1,2,83,BAS,P000541,"LOGAN, DAVID",LAYUPMD,Layup Made,2,6,100,C,,,,7,04:00,20,6,
2010,RS,1,2,84,TEL,P001920,"PERKINS, DORON",3FGA,Missed Three Pointer,0,319,652,I,,,,7,04:00,20,6,
2010,RS,1,2,86,BAS,P000541,"LOGAN, DAVID",2FGM,Two Pointer,2,-445,294,F,,,,7,04:00,22,6,
2010,RS,1,2,88,TEL,P002834,"PARGO, JEREMY",LAYUPATT,Missed Layup,0,69,75,C,,,,8,03:00,22,6,
2010,RS,1,2,91,BAS,PJZJ,"TELETOVIC, MIRZA",LAYUPMD,Layup Made,2,-69,87,B,,,,8,03:00,24,6,
2010,RS,1,2,96,TEL,PLOC,"EIDSON, CHUCK",2FGA,Missed Two Pointer,0,401,-12,E,,,,8,03:00,24,6,
2010,RS,1,2,98,TEL,P002834,"PARGO, JEREMY",LAYUPATT,Missed Layup,0,-119,131,B,,,,8,03:00,24,6,
2010,RS,1,2,106,BAS,PTGC,"BARAC, STANKO",FTM,Free Throw In,1,-1,-1, ,,,,8,03:00,25,6,
2010,RS,1,2,107,BAS,PTGC,"BARAC, STANKO",FTM,Free Throw In,1,-1,-1, ,,,,8,03:00,26,6,
2010,RS,1,2,108,TEL,PJGM,"GREEN, YANIV",LAYUPATT,Missed Layup,0,119,75,C,,,,8,03:00,26,6,
2010,RS,1,2,112,TEL,PAOY,"BURSTEIN, TAL",FTM,Free Throw In,1,-1,-1, ,,,,8,03:00,26,7,
2010,RS,1,2,116,BAS,PJZJ,"TELETOVIC, MIRZA",LAYUPATT,Missed Layup,0,-138,106,B,,,,9,02:00,26,7,
2010,RS,1,2,118,TEL,PAOY,"BURSTEIN, TAL",3FGA,Missed Three Pointer,0,664,25,I,,,,9,02:00,26,7,
2010,RS,1,2,120,TEL,PBES,"BLU, DAVID",LAYUPMD,Layup Made,2,119,144,C,,,,9,02:00,26,9,
2010,RS,1,2,121,BAS,PJZJ,"TELETOVIC, MIRZA",3FGA,Missed Three Pointer,0,313,671,I,,,,9,02:00,26,9,
2010,RS,1,2,123,BAS,PTGC,"BARAC, STANKO",2FGM,Two Pointer,2,263,69,C,,,,9,02:00,28,9,
2010,RS,1,2,126,TEL,PJGM,"GREEN, YANIV",LAYUPMD,Layup Made,2,81,112,C,,,,10,01:00,28,11,
